"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat"
94,212.610832804158,"Entire home/apt","False","False",2,"False",0,1,8,81,0,3.84903835078198,0.317227793173539,333.630383010661,23.1910181448904,774.24120273869,13.863434799144,-0.18277,51.51109
95,489.663444577718,"Entire home/apt","False","False",4,"False",0,1,9,84,1,1.57375576864813,0.106081137476602,554.641241229631,38.5537281502622,1132.67396723799,20.2814725410466,-0.10998,51.51729
96,212.610832804158,"Private room","False","True",2,"True",1,0,10,95,1,2.99569574989095,0.26055062470697,407.84292670811,28.349614409221,805.467620014246,14.4225698572877,-0.16203,51.52448
97,220.136879983066,"Private room","False","True",2,"True",0,0,10,99,1,7.16028986337389,0.732718740610458,172.935653334491,12.0209491659232,363.773749672223,6.5136725381988,-0.0317,51.53216
98,137.350361015076,"Private room","False","True",3,"False",1,0,10,94,1,7.31172829463602,1.40022915263265,164.0589657858,11.4039207641615,372.744891881012,6.67430832539981,-0.22176,51.47905
99,1023.54241633152,"Entire home/apt","False","False",4,"False",0,1,10,96,2,4.54254236305497,0.320795512451406,287.639997438731,19.9941754093321,699.102316615845,12.518010343613,-0.19286,51.51028
100,515.534231755215,"Entire home/apt","False","False",2,"False",0,1,9,100,1,4.60322298485748,0.444308151235121,271.238948142719,18.8541202729062,662.046147333974,11.8544887111707,-0.19256,51.51633
101,197.08836049766,"Private room","False","True",2,"False",0,0,10,98,1,7.428686448858,0.761357507865082,149.373265334657,10.3831014294248,323.652472565568,5.79526759248031,-0.14108,51.4421
102,129.353935887486,"Private room","False","True",2,"False",0,1,7,86,1,4.33452476261287,0.430195810858461,349.444619650669,24.2902832824252,706.87380891914,12.6571653982106,-0.06601,51.51502
103,230.720383828406,"Private room","False","True",2,"True",0,0,10,100,1,3.34718613472107,0.241405547200522,363.989117907916,25.3012874959754,856.004916351691,15.327482318961,-0.0861,51.52373
104,489.663444577718,"Entire home/apt","False","False",5,"False",0,1,8,89,3,4.06836656397247,0.239035253097373,309.215829170435,21.4939354151979,749.180484695571,13.4147017307132,-0.18552,51.51349
105,725.322796867283,"Entire home/apt","False","False",6,"False",1,0,8,86,2,3.60936126686234,0.227742780456927,340.217983969795,23.6489295976662,792.036109921248,14.1820674611744,-0.17848,51.51471
106,166.043415884663,"Private room","False","True",2,"False",1,0,9,95,1,5.94077987043773,1.28183967520169,186.81405223502,12.9856520740331,425.677078435044,7.62210329481275,-0.16201,51.45947
107,475.316917142924,"Entire home/apt","False","False",4,"False",0,0,9,93,1,4.3515277698221,0.138212775859512,251.902713947228,17.5100371770116,571.920159215528,10.2407076884496,-0.10677,51.54523
109,615.25435687575,"Entire home/apt","False","False",4,"False",1,0,9,85,1,3.27928980253011,0.894284223532993,324.477746477729,22.55480822302,726.125681703901,13.0018862451106,-0.1176,51.53714
110,915.355488134716,"Entire home/apt","False","False",6,"True",0,1,10,98,3,4.55561156487935,1.52392667063181,260.862258234077,18.1328250425868,550.91714514738,9.864631195634,-0.17292,51.47878
111,176.156541781321,"Private room","False","True",2,"True",1,0,10,98,1,4.31471137759511,0.70643704984285,266.007600436609,18.4904834887505,562.686534276165,10.0753719289294,-0.132,51.547
112,170.041628448458,"Private room","False","True",2,"True",1,0,10,99,1,5.85981540836062,0.452238970709081,214.866806284984,14.93563013753,457.30040926374,8.18834542132916,-0.05033,51.52965
113,134.528093322985,"Private room","False","True",2,"False",0,0,10,99,1,5.69450925388705,1.26595879143713,205.686624407031,14.2975055081607,451.386908761224,8.0824592603223,-0.18406,51.47127
114,492.250523295468,"Entire home/apt","False","False",4,"True",0,1,10,95,1,3.35981851336505,0.976880943667021,317.051679910331,22.038614095388,708.972599530138,12.6947459954324,-0.11708,51.53781
115,660.881017897881,"Entire home/apt","False","False",6,"False",0,1,10,100,2,6.92792415644156,0.761415226592966,175.586489212374,12.2052117093653,408.20340380363,7.30922256966252,-0.22,51.485
116,297.749241515558,"Entire home/apt","False","False",2,"False",0,1,9,80,1,3.7082936728149,0.82322798791564,290.650601815444,20.2034458603546,645.109123424822,11.5512171650098,-0.117,51.541
117,269.526564594652,"Private room","False","True",2,"False",0,1,9,95,1,0.439741642522925,0.131647660513486,934.175613215728,64.9355835074162,2698.37789662747,48.316707895449,-0.13246,51.51079
118,233.307462546156,"Private room","False","True",2,"True",0,0,10,95,1,5.07442149574711,0.67641362094252,249.34712485864,17.3323953435865,539.570156346631,9.66145389268324,-0.18495,51.48014
119,382.182083303935,"Entire home/apt","False","False",4,"False",1,0,9,90,1,3.03814501168781,0.618661290572629,354.472171131353,24.6397539648036,798.789673294494,14.3029956488705,-0.12044,51.53527
120,167.219360756368,"Private room","False","True",2,"False",0,0,10,95,1,4.20523404672023,0.34363322911077,350.512665796771,24.3645243552265,780.485238137765,13.975239463288,-0.06871,51.51739
121,158.046990757073,"Private room","False","True",2,"True",0,1,9,94,1,5.63958712782392,0.704393569896761,193.361995295537,13.4408068622686,401.536628408393,7.18984839313268,-0.12147,51.45778
122,437.921870222724,"Entire home/apt","False","False",4,"False",0,1,10,90,2,4.30092242436898,0.209797170825107,285.788886269178,19.8655026178019,688.884970865019,12.3350602420996,-0.18777,51.51729
123,334.203532538395,"Private room","False","True",3,"False",0,1,10,97,1,3.35413458073199,0.926642294233061,319.753497311808,22.2264204211082,711.255846951647,12.735629445766,-0.11978,51.53808
124,172.393518191867,"Private room","False","True",2,"False",1,0,10,87,2,4.74497024976035,1.46893656429576,231.671359121105,16.1037332527874,480.812622803616,8.60935122448279,-0.15538,51.46939
125,305.745666643148,"Entire home/apt","False","False",3,"False",0,0,9,89,1,4.86238076283442,0.72667228415215,266.307720210818,18.5113451472917,572.796017407936,10.2563906602429,-0.18594,51.48425
126,170.982384345822,"Private room","False","True",2,"False",1,0,9,91,1,4.7058259071082,1.98815890532546,248.947680503857,17.3046295232315,511.450335118181,9.15794502905619,-0.16786,51.47435
127,699.452009689786,"Entire home/apt","False","False",4,"False",0,0,9,93,2,3.50792237808144,0.157948260993745,349.817443101557,24.3161986542098,831.613999097802,14.8907425925754,-0.17707,51.51446
128,272.113643312402,"Private room","False","True",2,"False",1,0,10,100,1,5.25589169211007,1.05975110307991,208.537882805017,14.4956996433794,443.897477161151,7.94835473798096,-0.15305,51.46386
129,164.632282038618,"Private room","False","True",2,"False",0,0,9,90,1,5.99670975131679,1.99882889145372,189.946862246953,13.2034171743684,420.497185464662,7.52935298882616,-0.17798,51.4646
130,187.680801524025,"Private room","False","True",2,"False",1,0,10,95,1,7.34781123759323,1.38794617676931,163.292118360302,11.3506163486625,369.183071607529,6.61053096124891,-0.22143,51.47793
131,187.915990498365,"Private room","False","True",3,"False",1,0,10,94,1,3.68177942626437,0.837436722027569,292.768207852576,20.3506430058534,648.942204363742,11.6198516777283,-0.1176,51.54083
132,163.221148192573,"Private room","False","True",2,"False",0,1,9,89,1,3.94609266636345,0.558120987571949,359.904166596984,25.0173379973777,920.040970791607,16.4741013084723,-0.07474,51.5215
133,661.821773795244,"Entire home/apt","False","False",2,"False",0,1,10,100,0,4.67738485101588,0.365177699643001,276.063105238101,19.1894527858603,663.445271011574,11.8795411881143,-0.19463,51.51193
134,148.874620757779,"Private room","False","True",2,"True",1,0,10,98,1,4.31470455506469,0.706439264504055,266.008073476459,18.4905163702754,562.687439476506,10.0753881372969,-0.132,51.547
135,177.332486653026,"Private room","False","True",2,"False",0,1,9,91,1,4.15993513949166,0.599126356886696,351.691066687111,24.4464363087579,895.306541621767,16.0312107145887,-0.07087,51.52052
136,168.395305628072,"Private room","False","True",2,"False",0,0,10,97,1,4.84513147320435,1.89363326908081,238.841247792939,16.602120170624,503.025448719946,9.00709040796526,-0.16977,51.47368
137,344.551847409393,"Entire home/apt","False","False",2,"True",0,0,10,96,1,5.91823991090665,1.38069486718078,187.800450028697,13.0542176792541,441.476890272158,7.90501210987939,-0.16314,51.46001
138,165.808226910322,"Private room","False","True",2,"False",1,0,9,88,1,2.76546362897973,0.422449049713231,407.52379211999,28.3274310098646,936.127569982178,16.7621452904118,-0.16507,51.5166
139,148.874620757779,"Private room","False","True",2,"False",0,1,10,91,1,4.01649531385864,0.647073216025489,344.514173439449,23.9475624950826,861.645719401794,15.4284856045306,-0.07423,51.52239
140,452.033208683177,"Entire home/apt","False","False",4,"False",0,1,8,78,1,3.57864776016639,0.228629211392713,350.491651804773,24.363063649324,844.789544225391,15.1266617223936,-0.17867,51.51224
141,243.655777417155,"Entire home/apt","False","False",2,"True",0,1,9,96,0,3.84020636662776,0.492582835133478,322.890393708313,22.4444695705696,920.865975328991,16.4888737031376,-0.08,51.526
142,243.655777417155,"Entire home/apt","False","False",2,"True",0,1,10,96,0,3.84017951255235,0.492559562233542,322.892434167101,22.4446114051243,920.856023370239,16.4886955050118,-0.08,51.526
143,583.033467391049,"Entire home/apt","False","False",4,"False",0,0,8,84,2,5.53338804203112,1.75647662115232,207.992154802303,14.4577654843292,454.30631466151,8.13473365905966,-0.17697,51.46934
144,134.528093322985,"Private room","False","True",2,"False",0,1,8,84,1,7.14412309636135,0.3585932768109,174.878573722927,12.1560037181366,414.844569816863,7.42813818883788,-0.22592,51.48962
145,919.824078647193,"Entire home/apt","False","False",6,"False",0,1,10,93,3,5.42598592495527,1.09466239705687,218.499134179559,15.188117280191,479.042297132457,8.57765206609578,-0.183,51.474
146,295.397351772149,"Private room","False","True",2,"False",1,0,9,91,1,3.59975152922725,0.895356558518052,299.970702944323,20.8512964321209,661.953445084541,11.8528288000394,-0.11984,51.54032
147,191.91420306216,"Private room","False","True",2,"False",1,0,9,94,1,3.41663030854702,0.986639194146441,314.366688481226,21.8519773616788,697.784296298078,12.4944100900039,-0.11979,51.53865
148,204.614407676568,"Entire home/apt","False","False",2,"False",0,1,8,84,0,3.96848127236912,0.300523059223011,316.482440581205,21.9990456379489,747.930626893125,13.3923219838189,-0.18413,51.51321
149,867.847315317858,"Entire home/apt","False","False",4,"False",0,0,2,40,2,5.30601746278984,1.76180926633808,210.036141373651,14.5998452590676,461.626088446374,8.26580031664906,-0.16261,51.46597
150,401.702768174228,"Entire home/apt","False","False",6,"False",0,1,8,91,2,17.0054933824701,5.37846875089943,70.1306840426172,4.8748616701793,143.030536065869,2.56108109981978,0.11579,51.49112
