"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat"
35,322.20889484701,"Private room","False","True",2,"False",0,0,10,98,1,5.17337520214904,1.34829906789961,240.715905756706,16.7331010832174,444.776433740409,7.96072316891594,-0.06218,51.48599
36,199.67543921541,"Private room","False","True",2,"False",0,1,8,80,1,1.2515579975748,0.267621162208651,635.720258208853,44.191393617376,1751.10988080625,31.3418156673022,-0.13526,51.51848
38,72.2030151226511,"Shared room","True","False",2,"False",1,0,9,91,1,5.9304343173007,0.682840770214275,208.620456810027,14.5020212970779,449.058785936599,8.03736981149765,-0.05167,51.53286
39,168.865683576754,"Private room","False","True",2,"True",0,0,10,97,1,4.42177575509272,0.478959279366204,240.828006636718,16.7408936524323,469.68351530333,8.40651652986489,-0.1179,51.46904
40,264.117218184812,"Private room","False","True",2,"True",0,0,9,94,0,4.55729045058709,0.333525340599159,271.92510347436,18.9025740912181,648.955682032316,11.615175943808,-0.19161,51.51715
41,139.467061784144,"Private room","False","True",2,"False",1,0,9,90,1,5.31781187236277,0.103249436071986,241.434312575287,16.7830403420145,525.672878974228,9.40862858161968,-0.057,51.527
42,125.590912298031,"Private room","False","True",2,"False",1,0,9,89,1,5.31780024796816,0.103262271929998,241.43473689822,16.7830698383559,525.6756850199,9.40867880494785,-0.057,51.527
43,208.847809214704,"Private room","False","True",2,"False",0,0,8,80,1,2.06164558391155,0.440254709460267,560.303417061125,38.9488749631357,977.922952252117,17.5031168759084,-0.09876,51.5037
44,238.481619981655,"Private room","False","True",2,"False",0,0,10,100,1,5.08573105986423,1.80623909783447,226.724720632674,15.7605192581049,486.736439189372,8.7117341537748,-0.17241,51.47222
45,90.312566146899,"Private room","False","True",2,"False",0,0,10,100,1,4.01084874402003,1.66944580415119,269.463207520509,18.7314381053236,538.001799032048,9.62929476828478,-0.14941,51.47497
46,212.610832804158,"Private room","False","True",3,"False",0,1,9,93,1,5.02025040013841,0.696551819795328,234.500566932822,16.3010486499577,502.383426485263,8.99178796247735,-0.17152,51.54413
48,154.51915614196,"Private room","False","True",2,"False",0,0,10,99,1,11.2751453231223,2.71323543103071,114.645547246237,7.96945895528391,228.491916457295,4.08960717175321,0.02934,51.48221
50,322.20889484701,"Private room","False","True",2,"False",0,0,10,100,1,4.59503259761274,0.29689748371942,283.443866544222,19.7032882201649,682.189939348214,12.2100112411538,-0.19359,51.51061
52,180.389943319457,"Private room","False","True",2,"False",1,0,10,95,1,5.10244248572093,1.0137199464589,214.2644454083,14.8943569486443,453.669392722537,8.11989163927281,-0.15177,51.46504
55,128.883557938804,"Private room","False","True",4,"False",1,0,9,93,1,4.53402014665111,1.7728166194091,257.446164321521,17.8960865819669,541.219636398483,9.6868884502642,-0.16972,51.47724
60,293.751028951763,"Private room","False","True",2,"False",0,1,8,76,1,9.50450633974499,0.341380161519792,117.625449278784,8.17660356324796,286.475579009126,5.12741369853599,-0.164,51.426
61,293.751028951763,"Private room","False","True",2,"False",0,1,8,81,1,9.52441507408981,0.29542094321657,117.401041348449,8.16100409311592,300.374953961792,5.3761882913997,-0.16489,51.42597
62,293.751028951763,"Private room","False","True",2,"False",0,1,8,82,1,9.50449881871871,0.34141079000497,117.625530167548,8.17660918614134,286.469061605313,5.12729704836391,-0.164,51.426
63,293.751028951763,"Private room","False","True",2,"False",0,1,9,86,1,9.50450902165985,0.341393907329076,117.625412309435,8.17660099336436,286.474050544546,5.12738634168326,-0.164,51.426
64,293.751028951763,"Private room","False","True",2,"False",0,1,9,84,1,9.37880586686329,0.3583919194608,119.16459254854,8.28359541255442,277.067225821453,4.95902056994194,-0.163,51.427
65,293.751028951763,"Private room","False","True",2,"False",0,1,8,80,1,9.50451248267244,0.341405043023274,117.625366775724,8.17659782813861,286.47310917724,5.12736949284875,-0.164,51.426
66,293.751028951763,"Private room","False","True",2,"False",0,1,8,82,1,9.50451747464564,0.34138440635551,117.625313188384,8.17659410307372,286.477484397074,5.12744780166024,-0.164,51.426
67,293.751028951763,"Private room","False","True",2,"False",0,1,9,84,1,9.50451857010954,0.341396240371084,117.625296039226,8.17659291096886,286.475888268257,5.12741923373557,-0.164,51.426
68,268.115430748607,"Private room","False","True",2,"False",0,1,8,78,1,9.52329473956987,0.287541869633767,117.417418231391,8.16214251409742,299.091908546559,5.35322401409319,-0.165,51.426
69,268.115430748607,"Private room","False","True",2,"False",0,1,9,87,1,9.52327311823803,0.28754661342087,117.417676945384,8.1621604983157,299.08184286868,5.35304385599796,-0.165,51.426
70,268.115430748607,"Private room","False","True",2,"False",0,1,8,83,1,9.52327864358622,0.287533351282157,117.417615283432,8.162156211953,299.082869771246,5.35306223576457,-0.165,51.426
71,268.115430748607,"Private room","False","True",2,"False",0,1,9,86,1,9.52327890016516,0.287533571133857,117.41761211124,8.16215599144156,299.083024581497,5.35306500659832,-0.165,51.426
72,268.115430748607,"Private room","False","True",2,"False",0,1,8,86,1,9.52327700258897,0.287533965232359,117.41763482529,8.16215757038377,299.082138825063,5.35304915310152,-0.165,51.426
73,309.273501258261,"Private room","False","True",2,"False",0,1,10,100,1,4.77612875360417,0.539544626618566,225.464305558777,15.6729028923645,472.852382123435,8.4632337243931,-0.14097,51.46623
75,180.389943319457,"Private room","False","True",2,"False",0,1,7,60,1,11.7820902499693,3.40641065267703,108.018115775244,7.50876035550664,216.077228140163,3.86740588269223,0.03438,51.47672
77,206.260730496954,"Private room","False","True",2,"False",0,0,4,80,1,5.94522098759581,1.74297796645148,192.919690587485,13.4105998247001,427.666151764089,7.65447893513293,-0.18049,51.46636
78,180.389943319457,"Private room","False","True",2,"False",1,0,9,97,1,6.74840417382812,1.7557253177227,164.95371358599,11.4665757329564,337.980169308202,6.04925612137146,-0.09898,51.45035
79,199.67543921541,"Private room","False","True",2,"False",0,0,10,98,1,4.45505109655286,1.90573086737483,258.10714954078,17.9420342415268,474.194594357857,8.48725698466863,-0.08105,51.48072
81,214.962722547567,"Private room","False","True",2,"True",0,0,10,100,1,4.58884155874434,1.40956014022522,249.077895676807,17.3143756032788,561.918498295531,10.0573620117528,-0.08162,51.53801
82,257.531926903267,"Private room","False","True",2,"True",1,0,10,100,1,7.28398214436769,0.333374560191937,169.167278614561,11.7594770654302,410.858159532814,7.35364516106529,-0.22972,51.49362
83,79.9642512759002,"Private room","False","True",2,"False",1,0,9,92,1,10.50439715257,6.11817741438561,110.312007494961,7.6682177120919,225.631964801679,4.03841902040405,-0.04494,51.42925
86,185.328911780616,"Private room","False","True",2,"False",0,0,10,95,1,5.13897327852738,0.226132428618315,230.07416369151,15.9933521035283,489.279293903074,8.75724682238523,-0.16155,51.54934
88,56.6805428161528,"Private room","False","True",2,"True",0,0,9,93,1,10.0419434385998,5.24281357101693,113.955525370355,7.92149284451745,234.174962380501,4.19132379142755,-0.06631,51.42657
89,304.099343822762,"Private room","False","True",2,"True",0,0,10,98,1,3.30388130418666,0.660954814208111,392.410585316218,27.2779896682745,761.435495090159,13.6283686085244,-0.16556,51.4905
91,141.818951527552,"Private room","False","True",2,"True",0,0,10,98,1,8.76230562804464,0.571092333764935,128.975371304938,8.96558089298962,286.638258962861,5.13032538624824,-0.19914,51.44351
92,141.818951527552,"Private room","False","True",2,"False",0,0,10,95,1,5.91735838453496,1.06711203655341,186.293614543566,12.9499954459431,375.182858074594,6.71511942693823,-0.10177,51.45763
93,283.402714080764,"Private room","False","True",2,"True",1,0,9,97,1,3.22170229420935,1.15219676544279,334.882685218628,23.2790010496697,637.312493580423,11.4067831580447,-0.15,51.483
95,266.704296902561,"Private room","False","True",2,"True",1,0,10,99,1,1.33199446311201,0.465244915059313,647.999495395734,45.0449712670413,1154.8879238691,20.6704815174894,-0.10854,51.50655
96,128.883557938804,"Private room","False","True",2,"False",1,0,10,92,2,8.8419327602158,0.11162466627514,128.252160671124,8.91530770226702,287.243276263131,5.14115414171836,-0.20585,51.4457
99,243.655777417155,"Private room","False","True",2,"False",0,1,9,88,1,1.15089568505485,0.292719995658087,844.560132456565,58.7086674759856,1508.94893826528,27.0075567460717,-0.12398,51.51843
100,230.485194854065,"Private room","False","True",2,"False",0,1,9,90,1,1.17446791580658,0.402087958915912,1099.34874008099,76.4200169309769,1507.89105883374,26.9886225475357,-0.12544,51.5188
102,188.386368447047,"Private room","False","True",2,"True",0,0,10,99,1,8.42153911729116,0.900975733702854,164.848128091698,11.4592360736042,343.020854868882,6.13947560982921,-0.00628,51.50613
103,148.169053834756,"Private room","False","True",2,"False",0,0,10,98,1,3.64306152964828,0.546506438119049,289.311994853395,20.1112046968847,528.562004619376,9.46033889654762,-0.1123,51.47699
104,257.767115877608,"Private room","False","True",2,"False",0,1,9,93,1,1.37801656399335,0.296463832162677,652.612617340128,45.3656473584782,1112.23963961887,19.9071515413704,-0.10877,51.50425
105,154.51915614196,"Private room","False","True",2,"True",0,0,10,98,1,5.64818927322972,0.584847115741838,193.53605227053,13.4534455282849,401.307624259786,7.18270722088676,-0.11857,51.45787
